EventID,Duration,TimeStep,Region,Area,Increments
5464,1080,60,Murray Basin,500,5.92,8.65,5.65,5.01,5.77,9.12,11.64,4.75,5.89,6.46,5.04,5.91,4.6,4.75,3.72,3.37,1.68,2.07
5465,1080,60,Murray Basin,500,4.89,6.73,9.74,11.47,9.15,2.62,1.12,0.73,1.87,3.94,5.15,5.29,3.59,4.57,7.93,9.32,7.24,4.65
5466,1080,60,Murray Basin,500,4.35,2.86,2.74,6.45,6.6,7.44,10.01,5.83,8.99,6.83,7.23,5.85,2.68,3.13,4.05,5.45,4.02,5.49
5467,1080,60,Murray Basin,1000,0.72,1.82,3.87,3.58,3.69,5.24,4.32,5.5,5.95,7.25,8.75,11.43,10.18,7.89,6.61,5.78,4.85,2.57
5468,1080,60,Murray Basin,1000,6.65,7.49,4.83,1.91,9.29,7.27,3.5,4.13,5.75,4.95,7.27,5.89,9.16,10.9,2.9,1.17,2.45,4.49
5469,1080,60,Murray Basin,1000,3.09,2.56,2.83,3.88,4.93,5.36,3.72,3.33,4.92,5.53,6.3,8.32,9.98,9.14,6.04,4.13,8.97,6.97
5470,1080,60,Murray Basin,1000,4.65,5.75,6.67,6.45,7.1,7.31,8.46,8.01,5.67,4.75,5.6,6.26,4.61,3.76,5.32,4.03,1.46,4.14
5471,1080,60,Murray Basin,1000,4.68,7.85,7.15,4.88,8.01,5.54,5.05,4.49,2.75,4.11,5.95,3.04,3.1,5.05,4.32,6.16,12.87,5
5472,1080,60,Murray Basin,1000,6.9,4.74,3.93,4.57,7.78,13,6.04,8.64,7.72,5.56,6.58,5.04,5.78,4.98,4.1,2.05,2.5,0.09
5473,1080,60,Murray Basin,1000,4.42,8.12,6.98,8.71,10.32,8.78,3.02,1.31,0.95,1.64,3.72,4.83,5.08,3.76,4.27,7.22,9.43,7.44
5474,1080,60,Murray Basin,1000,1.82,1.48,1.99,5.03,1.8,2.24,4.11,4.69,9.07,10.82,10.98,12.36,8.67,8.3,6.03,5.07,3.36,2.18
5475,1080,60,Murray Basin,1000,1.91,2.15,1.9,1.75,2.69,3.62,4.93,13.07,13.26,6.98,8.38,6.65,2.32,5.76,6.59,7.9,6.34,3.8
5476,1080,60,Murray Basin,1000,2.77,4.94,4.12,2.59,2.67,6.28,4.91,5.36,4.51,4.78,6.57,7.92,8.4,9.59,8.5,6.93,7.95,1.21
5477,1080,60,Murray Basin,2500,0.76,1.77,3.58,3.38,3.67,4.68,3.76,4.69,5.2,6.96,8.66,11.32,10.64,8.92,7.22,7,5.1,2.69
